date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-23,386,1.0575342465753426,117,0.20759030873294562,-0.8047331706594988,0.7304413412182915,0.008183579080531326
2023-02-23,484,1.326027397260274,103,0.21088096142726023,-0.8036564482480424,0.6463629207543259,0.003135306734465476
2023-02-23,666,1.8246575342465754,57,0.20484256355737196,-0.7287928726303077,0.5182077998465885,0.00881379936125669
2023-02-23,1030,2.8219178082191783,56,0.20180016719795527,-0.7199960989379903,0.31943487510859264,0.01237137179957938
2023-02-23,1394,3.819178082191781,62,0.19787369910783045,-0.696085988955953,0.4770755608015696,0.029996200557055513
2023-02-23,1758,4.816438356164384,52,0.2011319342287202,-0.6946633183755044,0.4095398827997316,0.02138464955582389
2023-02-24,3,0.00821917808219178,84,0.07183716357934893,-0.6562498172347473,15.73669009089934,0.02772138399772463
2023-02-24,4,0.010958904109589041,138,0.0846959591633368,-0.5429592187973759,11.983664684256825,0.029843980889360668
2023-02-24,5,0.0136986301369863,93,0.11879009894299626,-0.27515009241111515,6.962059780236686,0.024005625047200226
2023-02-24,6,0.01643835616438356,100,0.11959014600150697,-0.3242958202278611,7.010995442505085,0.029724886425500984
2023-02-24,7,0.019178082191780823,119,0.133599398979099,-0.2959155883503369,5.385771711350396,0.024182741497616664
2023-02-24,10,0.0273972602739726,107,0.12554271832547573,-0.2734603011308677,4.275543532200567,0.021359037267876933
2023-02-24,11,0.030136986301369864,108,0.13872048402054185,-0.2553262004928127,4.146490469676669,0.022289961037369327
2023-02-24,12,0.03287671232876712,109,0.15019982075433774,-0.23661008441051176,2.985646788911342,0.017944155936248846
2023-02-24,13,0.03561643835616438,98,0.15393824402834863,-0.32462217770721763,3.523708258694251,0.01605519032519893
2023-02-24,14,0.038356164383561646,136,0.1633002241222197,-0.3274467774962977,3.038776852232358,0.020495733770051944
2023-02-24,17,0.04657534246575343,112,0.1591361271589391,-0.3916351469985269,2.8349592251703135,0.014810613184175134
2023-02-24,18,0.049315068493150684,103,0.17447293038862302,-0.389590584051221,2.64162401417835,0.01474606033774115
2023-02-24,19,0.052054794520547946,108,0.1787239789544977,-0.46150499726780425,2.380369826063062,0.01202083993991002
2023-02-24,20,0.0547945205479452,92,0.17976428605426253,-0.43439607106750144,2.5739193702315863,0.012785422450684909
2023-02-24,21,0.057534246575342465,539,0.1450216234147213,-0.2934217095940111,3.547112935092958,0.036312814587728635
2023-02-24,24,0.06575342465753424,111,0.1736601417264655,-0.45874438194672135,2.14573626989728,0.013940155446195639
2023-02-24,25,0.0684931506849315,81,0.1756811600577105,-0.43175236962443,2.2307589390572344,0.011789324812113443
2023-02-24,26,0.07123287671232877,90,0.19207619911083462,-0.46530819879121804,1.6314155743367533,0.014765930074500284
2023-02-24,27,0.07397260273972603,57,0.19071921226058763,-0.4366891002689159,1.892523775909081,0.013854785845884548
2023-02-24,28,0.07671232876712329,162,0.18969702022578547,-0.5474941120582519,1.9526359289043145,0.012418158951220755
2023-02-24,31,0.08493150684931507,50,0.18972881014768142,-0.4688507647295455,1.5172763297970775,0.011790993280809191
2023-02-24,35,0.0958904109589041,325,0.1786655595428005,-0.4329972274164805,1.9292830845295343,0.020100386236012294
2023-02-24,41,0.11232876712328767,57,0.18982035174090856,-0.6217216831280525,1.7013414093767938,0.004724882454773413
2023-02-24,49,0.13424657534246576,103,0.191153913924713,-0.6548637602736477,1.5588893435675766,0.006436167692030639
2023-02-24,56,0.15342465753424658,574,0.18313580861376394,-0.5826668487005503,1.9005866780063978,0.013517015258105057
2023-02-24,63,0.1726027397260274,290,0.19070536732013652,-0.6979988980439212,1.6853874090377914,0.005967132729201406
2023-02-24,70,0.1917808219178082,77,0.1942605147486375,-0.6856630438318915,1.7145845792191488,0.008451676988171966
2023-02-24,84,0.23013698630136986,551,0.1894734304002802,-0.6304377077928874,1.5503222360467228,0.011155974825659835
2023-02-24,96,0.26301369863013696,262,0.19283956125573457,-0.7291772012217254,1.2595423877580825,0.004557002204603769
2023-02-24,112,0.30684931506849317,504,0.1943840125747915,-0.684796217813501,1.3364960537661872,0.009499402262017214
2023-02-24,126,0.3452054794520548,319,0.1965738635029101,-0.7404390267374924,1.268890379858762,0.007193393857211208
2023-02-24,147,0.40273972602739727,404,0.1978249329242974,-0.738630755339139,1.2618042613646123,0.006537287053701345
2023-02-24,157,0.4301369863013699,127,0.2005894426022089,-0.764558073901142,1.1943595739570827,0.006697515359870208
2023-02-24,175,0.4794520547945205,195,0.20099303927343898,-0.7569478098126925,1.126091575619966,0.004730847515103956
2023-02-24,203,0.5561643835616439,132,0.20071258184416355,-0.7548134050630115,1.0260086686830554,0.007788804460014297
2023-02-24,217,0.5945205479452055,101,0.206505047467712,-0.8038429836439206,0.96147125319166,0.011660101465272977
2023-02-24,238,0.6520547945205479,109,0.2045208002612759,-0.7718628616508035,0.9962597030428539,0.008117069867887561
2023-02-24,266,0.7287671232876712,111,0.20727957453464355,-0.7843695505376524,0.8613494344310373,0.008009556524781405
2023-02-24,294,0.8054794520547945,152,0.20509021131948776,-0.7684209443556631,0.824030642965235,0.009712055099085888
2023-02-24,308,0.8438356164383561,96,0.21051367843472257,-0.8270678685827717,0.8134631311506253,0.004116854829877458
2023-02-24,329,0.9013698630136986,115,0.20906225953865779,-0.8000803772732277,0.8029880361618448,0.00801751335921099
2023-02-24,357,0.9780821917808219,116,0.20911307114353503,-0.7943848212404695,0.7466229713092107,0.0064175976068418525
2023-02-24,385,1.0547945205479452,114,0.20797485214076192,-0.7907594535740371,0.6789427579412474,0.007006242431285123
2023-02-24,483,1.3232876712328767,101,0.214344526090427,-0.8189834674073788,0.5543817066628562,0.00881363282962228
2023-02-24,665,1.821917808219178,57,0.2073662334756386,-0.7284765201192663,0.5118158305212785,0.01010958988475741
2023-02-24,1029,2.819178082191781,57,0.2068995928236558,-0.7377995160076493,0.3624023691144079,0.008804191932481527
2023-02-24,1393,3.8164383561643835,58,0.20045384360555712,-0.6797458497316374,0.35953502773647344,0.01568680353298567
2023-02-24,1757,4.813698630136987,52,0.20267600712933131,-0.6843339106527567,0.3422616773608522,0.017223711599301725
2023-02-27,1,0.0027397260273972603,129,0.06961007917959314,-0.6787400150993221,32.135622993494245,0.04259068930024611
2023-02-27,2,0.005479452054794521,91,0.12580203524670575,-0.22358552244145968,12.225606030528102,0.039334121682881015
2023-02-27,3,0.00821917808219178,101,0.12307634268138183,-0.2504584286385196,10.486662282831803,0.04226510808255614
2023-02-27,4,0.010958904109589041,120,0.1409872702494238,-0.2302075861996544,7.47244908238379,0.03158404703524605
2023-02-27,7,0.019178082191780823,106,0.12288953013648192,-0.19536019179575123,5.2651211457536915,0.025867052465519215
2023-02-27,8,0.021917808219178082,108,0.13785678419120562,-0.19726727458727214,5.033674359733106,0.02537096165319085
2023-02-27,9,0.024657534246575342,110,0.1511944184313142,-0.18543972501975733,3.542923512462897,0.01902579136740051
2023-02-27,10,0.0273972602739726,107,0.15403471242008512,-0.20850501622985906,3.7611925322475313,0.01943653454924701
2023-02-27,11,0.030136986301369864,144,0.16493753465053587,-0.22816971990516807,3.2785030685778245,0.02259951380425342
2023-02-27,14,0.038356164383561646,113,0.15703916775621488,-0.3372059291929904,3.117500488685888,0.01591396687900192
2023-02-27,15,0.0410958904109589,104,0.17513050150383155,-0.3125203635531132,2.735615425621108,0.01727968968990067
2023-02-27,16,0.043835616438356165,108,0.17898598097188398,-0.4162699072138709,2.604245951689733,0.012398112772800628
2023-02-27,17,0.04657534246575343,101,0.18020170021610182,-0.34625232763659836,2.5932675052602145,0.014001160649160738
2023-02-27,18,0.049315068493150684,552,0.14250340037733686,-0.23700184696544555,3.853173908990201,0.03819873636403659
2023-02-27,21,0.057534246575342465,112,0.17205306684237598,-0.42682369987905855,2.3752832782317435,0.012246003725455928
2023-02-27,22,0.06027397260273973,84,0.1751740846522495,-0.35700928349823824,2.137944661388181,0.013702180860128864
2023-02-27,23,0.06301369863013699,91,0.19155136662610847,-0.4598273556628411,1.87289382565717,0.010675042203724177
2023-02-27,24,0.06575342465753424,81,0.19242211297827908,-0.43098336331279746,2.1433665192184796,0.011554807844719392
2023-02-27,25,0.0684931506849315,164,0.18847351112611127,-0.5158346602515389,2.1028966044019324,0.012281581480846116
2023-02-27,28,0.07671232876712329,51,0.18852795004360456,-0.44479973760377395,1.6957011902117671,0.010430035344064188
2023-02-27,29,0.07945205479452055,56,0.18624412200627577,-0.4616308701010818,1.9359574070164105,0.009894201240759216
2023-02-27,32,0.08767123287671233,338,0.17615922303099843,-0.48390274761131447,2.2877170322714258,0.016906410544671506
2023-02-27,38,0.10410958904109589,58,0.18525477235722143,-0.5945221085984653,1.875075094738834,0.0054066494873662874
2023-02-27,46,0.12602739726027398,106,0.18611273736022474,-0.6437684851880214,1.8739921837215567,0.006140392554533786
2023-02-27,53,0.14520547945205478,581,0.1762232799007591,-0.5886055314517846,2.1093998417980355,0.012485028278008157
2023-02-27,60,0.1643835616438356,295,0.1774953040926161,-0.6588795349325446,2.089588873271842,0.01311772227664464
2023-02-27,67,0.18356164383561643,79,0.18287383445690095,-0.6593401588567415,2.278643310546098,0.01905616645119066
2023-02-27,81,0.2219178082191781,555,0.18532650041447862,-0.6358935838304011,1.6386927205725335,0.009561929653781297
2023-02-27,93,0.2547945205479452,264,0.18754916460433166,-0.7083642422428749,1.368173337522836,0.004910839599791422
2023-02-27,109,0.29863013698630136,505,0.19017829079683168,-0.6822728341189646,1.3930744831190511,0.008519433631476572
2023-02-27,123,0.336986301369863,320,0.1908814695624554,-0.7196038509258257,1.3820018095676003,0.007243967164465794
2023-02-27,144,0.39452054794520547,408,0.19303972000844155,-0.7313490945347412,1.3360894358700082,0.008230695786021824
2023-02-27,154,0.42191780821917807,127,0.19229998762345935,-0.708752905374002,1.387441335134111,0.009289274345669785
2023-02-27,172,0.4712328767123288,196,0.19757125776342602,-0.7523476077644843,1.1714821431972384,0.005282386438601202
2023-02-27,200,0.547945205479452,131,0.19654210250141804,-0.7459842961069176,1.070311481495099,0.005141118598770193
2023-02-27,214,0.5863013698630137,101,0.20051390809591488,-0.7751118093511309,1.0390264659440054,0.007340021131738221
2023-02-27,235,0.6438356164383562,109,0.20211165159583747,-0.7674157654325416,1.0074757348426975,0.008772417571379807
2023-02-27,263,0.7205479452054795,111,0.20751081591708614,-0.7970071672957159,0.828311485350672,0.019311616219739553
2023-02-27,291,0.7972602739726027,152,0.2029280987323257,-0.7673912153581193,0.8228454990767935,0.009177023382806002
2023-02-27,305,0.8356164383561644,96,0.20994591960062717,-0.864607823052003,0.7448365055943384,0.013964100535223466
2023-02-27,326,0.8931506849315068,115,0.2064364703805154,-0.797673067054483,0.8225820357168716,0.005539777154509296
2023-02-27,354,0.9698630136986301,116,0.2070218139088151,-0.7961815257529633,0.7813167542163428,0.004231224770319159
2023-02-27,382,1.0465753424657533,114,0.2061366752508321,-0.7932764567513807,0.6849378064187158,0.006399796473552096
2023-02-27,480,1.3150684931506849,101,0.21167049753646672,-0.8090280964321181,0.593464915380136,0.005135506866115371
2023-02-27,662,1.8136986301369864,57,0.2067691663038804,-0.7351505783482313,0.5284206553244476,0.008374604311790282
2023-02-27,1026,2.8109589041095893,54,0.20080383320971434,-0.7179884894091472,0.3261932291245767,0.011652070077854963
2023-02-27,1390,3.808219178082192,56,0.19912367830040795,-0.6851887573446832,0.2760883766051789,0.009314780355047991
2023-02-27,1754,4.8054794520547945,52,0.19936457316205947,-0.675760575736842,0.3128286237433663,0.0174882717124425
2023-02-28,1,0.0027397260273972603,121,0.2187350730516022,-0.9042524818981964,37.75843273173833,0.03790710360603707
2023-02-28,2,0.005479452054794521,128,0.19201706515705477,-0.8975068601557936,26.501738438270042,0.04618127252198107
2023-02-28,3,0.00821917808219178,163,0.1851537768640355,-0.8992065205486509,20.853462235302395,0.043676613208972426
2023-02-28,6,0.01643835616438356,132,0.13933393539188063,-0.8786231873192634,14.742502447240103,0.04204107320329919
2023-02-28,7,0.019178082191780823,129,0.15930211115895285,-0.8168837298455567,11.494945317390322,0.0417341235625027
2023-02-28,8,0.021917808219178082,125,0.15909673589900714,-0.7810672152820914,10.174197113879892,0.04044455108440268
2023-02-28,9,0.024657534246575342,119,0.16037602915518281,-0.782726240398891,10.001895245805283,0.04305174526846305
2023-02-28,10,0.0273972602739726,168,0.1692560307256958,-0.7848643769249875,8.899568723105455,0.043289479578832404
2023-02-28,13,0.03561643835616438,128,0.16114309545231448,-0.7633025318284306,7.817968006270468,0.039831188249000865
2023-02-28,14,0.038356164383561646,118,0.17521301794151156,-0.7119457223113054,7.168821620424414,0.043764748222043535
2023-02-28,15,0.0410958904109589,123,0.17546375593548075,-0.694215510772853,6.729225825216172,0.039377217142907005
2023-02-28,16,0.043835616438356165,110,0.1809869877563209,-0.7005520857287469,6.5062059197020305,0.04083144374086584
2023-02-28,17,0.04657534246575343,678,0.1585961715253129,-0.809106917231602,6.998916869407432,0.04249672511536538
2023-02-28,20,0.0547945205479452,126,0.1666115379251258,-0.7038970698802361,6.0576556152987635,0.039878116050082846
2023-02-28,21,0.057534246575342465,94,0.17234912240271968,-0.7213119105562641,5.859973032590196,0.04162949231167565
2023-02-28,22,0.06027397260273973,103,0.18026539940240666,-0.6480602606925822,5.348813378472165,0.037810828646655394
2023-02-28,23,0.06301369863013699,88,0.19220613807756948,-0.7168649360924187,5.2070338009643375,0.040797002829730096
2023-02-28,24,0.06575342465753424,178,0.18133369586872686,-0.709319465485613,4.930587632846747,0.03871264950516103
2023-02-28,27,0.07397260273972603,60,0.17079966727102258,-0.7057005600592777,5.179517749953569,0.04552722208273493
2023-02-28,28,0.07671232876712329,57,0.194768423113844,-0.6949939608111483,3.249629547903089,0.013129471948750518
2023-02-28,29,0.07945205479452055,52,0.1939770846743135,-0.7147738067139288,3.3026987059565545,0.013180846288661735
2023-02-28,31,0.08493150684931507,367,0.16190558870991428,-0.7766609026464775,4.67973669477225,0.03975304194251289
2023-02-28,37,0.10136986301369863,68,0.1699202285222989,-0.7267287040572853,4.414558865364248,0.040123186536162044
2023-02-28,45,0.1232876712328767,153,0.16175200319092994,-0.6108932991571553,3.93120524238224,0.037142531719356824
2023-02-28,52,0.14246575342465753,596,0.16991689608828583,-0.7669093386283615,3.5122506770869664,0.038521799366937996
2023-02-28,59,0.16164383561643836,297,0.16340774288573504,-0.7073959707572395,3.3467546558657233,0.03639846551931542
2023-02-28,66,0.18082191780821918,97,0.16823284594674393,-0.638385830811285,3.3276900935938314,0.03865582458169363
2023-02-28,80,0.2191780821917808,569,0.1810051557346689,-0.7697065425711961,2.6694121472961503,0.03486875177194909
2023-02-28,92,0.25205479452054796,270,0.16889607989448283,-0.6542054456554506,2.488005284171374,0.029577931973144754
2023-02-28,108,0.2958904109589041,522,0.18198799973741334,-0.7695770710439785,2.2479018809592635,0.03251748206011874
2023-02-28,122,0.33424657534246577,322,0.1736758772720693,-0.6546044507780311,2.144635920484636,0.02708502451743045
2023-02-28,143,0.3917808219178082,412,0.17917555636822294,-0.7166832271191701,2.0232919513902963,0.032517880514436916
2023-02-28,153,0.4191780821917808,127,0.18802480048500025,-0.6819872860213456,1.759496259511514,0.018233467121461316
2023-02-28,171,0.4684931506849315,201,0.1887269664078983,-0.7553356646300001,1.7001602972051701,0.026420437756778267
2023-02-28,199,0.5452054794520548,136,0.17809402604967536,-0.7653021166474014,1.6636252475748587,0.03155589033842344
2023-02-28,213,0.5835616438356165,102,0.18249978132772085,-0.686935467188568,1.5526739922924058,0.021787289316386127
2023-02-28,234,0.6410958904109589,111,0.18320905990608255,-0.7500654511755616,1.5578223886912699,0.03224102284474273
2023-02-28,262,0.7178082191780822,114,0.1848716378331102,-0.7135515202009756,1.3706360209790673,0.02636712028707333
2023-02-28,290,0.7945205479452054,162,0.18104470716183363,-0.7802787228212635,1.4222291482869074,0.03652129141923841
2023-02-28,304,0.8328767123287671,97,0.196316112490151,-0.7234593895067061,1.2083096451143795,0.017178015196702888
2023-02-28,325,0.8904109589041096,118,0.18064995760617983,-0.7077336354696718,1.3583119323529835,0.03499106928468166
2023-02-28,353,0.9671232876712329,120,0.19036078473887943,-0.7414293923189895,1.2335909231127475,0.0306985358641086
2023-02-28,381,1.0438356164383562,120,0.19970889224127483,-0.7635115423996568,1.0167623031810769,0.01745160231924451
2023-02-28,479,1.3123287671232877,106,0.20174403674640334,-0.7447061419194744,0.875327476515938,0.014725063333121834
2023-02-28,661,1.810958904109589,60,0.2097885820100283,-0.756513760454892,0.5855982384978534,0.004985760763883172
2023-02-28,1025,2.808219178082192,60,0.2025168516822184,-0.7300542678306329,0.4728175141322979,0.018272367457444195
2023-02-28,1389,3.8054794520547945,62,0.19741362930448417,-0.6936137969698214,0.48519847380735914,0.031614300340352314
2023-02-28,1753,4.802739726027397,52,0.19810307775879324,-0.6814969121204546,0.3921094062630031,0.022127541585479478
